name,website,type,agencyType,industry,city,state,country,description,logoUrl,linkedinUrl
"Pure Brand Interactive",https://purebrandinteractive.com,AGENCY,BRAND_STRATEGY,,Minneapolis,MN,United States,"Pure Brand Interactive is a brand strategy based in Minneapolis, MN.",,https://linkedin.com/company/pure-brand-interactive
"Pro Content Media",https://procontentmedia.com,AGENCY,DIGITAL_SPECIALIST,,Boston,MA,United States,"Pro Content Media is a digital specialist based in Boston, MA.",,https://linkedin.com/company/pro-content-media
"Bright Search Digital",https://brightsearchdigital.com,AGENCY,MEDIA_SPECIALIST,,San Francisco,CA,United States,"Bright Search Digital is a media specialist based in San Francisco, CA.",,https://linkedin.com/company/bright-search-digital
"Core Social Interactive",https://coresocialinteractive.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Minneapolis,MN,United States,"Core Social Interactive is a social media specialist based in Minneapolis, MN.",,https://linkedin.com/company/core-social-interactive
"Orange Social Labs",https://orangesociallabs.com,AGENCY,SEARCH_SPECIALIST,,Boston,MA,United States,"Orange Social Labs is a search specialist based in Boston, MA.",,https://linkedin.com/company/orange-social-labs
"Strategic Social Marketing",https://strategicsocialmarketing.com,AGENCY,CREATIVE_SPECIALIST,,Chicago,IL,United States,"Strategic Social Marketing is a creative specialist based in Chicago, IL.",,https://linkedin.com/company/strategic-social-marketing
"Yellow Programmatic Group",https://yellowprogrammaticgroup.com,AGENCY,PERFORMANCE_MARKETING,,Phoenix,AZ,United States,"Yellow Programmatic Group is a performance marketing based in Phoenix, AZ.",,https://linkedin.com/company/yellow-programmatic-group
"Next Brand Studios",https://nextbrandstudios.com,AGENCY,PERFORMANCE_MARKETING,,Miami,FL,United States,"Next Brand Studios is a performance marketing based in Miami, FL.",,https://linkedin.com/company/next-brand-studios
"Sigma Content Ventures",https://sigmacontentventures.com,AGENCY,MEDIA_SPECIALIST,,Philadelphia,PA,United States,"Sigma Content Ventures is a media specialist based in Philadelphia, PA.",,https://linkedin.com/company/sigma-content-ventures
"Creative Strategic Alliance",https://creativestrategicalliance.com,AGENCY,BRAND_STRATEGY,,San Diego,CA,United States,"Creative Strategic Alliance is a brand strategy based in San Diego, CA.",,https://linkedin.com/company/creative-strategic-alliance
"Peak Strategic Associates",https://peakstrategicassociates.com,AGENCY,MEDIA_SPECIALIST,,Detroit,MI,United States,"Peak Strategic Associates is a media specialist based in Detroit, MI.",,https://linkedin.com/company/peak-strategic-associates
"Future Influencer Creative",https://futureinfluencercreative.com,AGENCY,DIGITAL_SPECIALIST,,Denver,CO,United States,"Future Influencer Creative is a digital specialist based in Denver, CO.",,https://linkedin.com/company/future-influencer-creative
"Next Search Collective",https://nextsearchcollective.com,AGENCY,PERFORMANCE_MARKETING,,Phoenix,AZ,United States,"Next Search Collective is a performance marketing based in Phoenix, AZ.",,https://linkedin.com/company/next-search-collective
"Delta Influencer Collective",https://deltainfluencercollective.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Los Angeles,CA,United States,"Delta Influencer Collective is a programmatic specialist based in Los Angeles, CA.",,https://linkedin.com/company/delta-influencer-collective
"Peak Performance Creative",https://peakperformancecreative.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,San Francisco,CA,United States,"Peak Performance Creative is a social media specialist based in San Francisco, CA.",,https://linkedin.com/company/peak-performance-creative
"Apex Digital Communications",https://apexdigitalcommunications.com,AGENCY,BRAND_STRATEGY,,Miami,FL,United States,"Apex Digital Communications is a brand strategy based in Miami, FL.",,https://linkedin.com/company/apex-digital-communications
"Omega Content Communications",https://omegacontentcommunications.com,AGENCY,PERFORMANCE_MARKETING,,Boston,MA,United States,"Omega Content Communications is a performance marketing based in Boston, MA.",,https://linkedin.com/company/omega-content-communications
"Premier Media Network",https://premiermedianetwork.com,AGENCY,FULL_SERVICE,,San Diego,CA,United States,"Premier Media Network is a full service based in San Diego, CA.",,https://linkedin.com/company/premier-media-network
"Smart Strategic Labs",https://smartstrategiclabs.com,AGENCY,CREATIVE_SPECIALIST,,Nashville,TN,United States,"Smart Strategic Labs is a creative specialist based in Nashville, TN.",,https://linkedin.com/company/smart-strategic-labs
"Modern Digital Interactive",https://moderndigitalinteractive.com,AGENCY,BRAND_STRATEGY,,Chicago,IL,United States,"Modern Digital Interactive is a brand strategy based in Chicago, IL.",,https://linkedin.com/company/modern-digital-interactive
"Bright Influencer Ventures",https://brightinfluencerventures.com,AGENCY,CREATIVE_SPECIALIST,,Portland,OR,United States,"Bright Influencer Ventures is a creative specialist based in Portland, OR.",,https://linkedin.com/company/bright-influencer-ventures
"Blue Search Ventures",https://bluesearchventures.com,AGENCY,PERFORMANCE_MARKETING,,Los Angeles,CA,United States,"Blue Search Ventures is a performance marketing based in Los Angeles, CA.",,https://linkedin.com/company/blue-search-ventures
"Next Search Associates",https://nextsearchassociates.com,AGENCY,FULL_SERVICE,,Miami,FL,United States,"Next Search Associates is a full service based in Miami, FL.",,https://linkedin.com/company/next-search-associates
"Red Influencer Network",https://redinfluencernetwork.com,AGENCY,SEARCH_SPECIALIST,,Charlotte,NC,United States,"Red Influencer Network is a search specialist based in Charlotte, NC.",,https://linkedin.com/company/red-influencer-network
"Pro Influencer Studios",https://proinfluencerstudios.com,AGENCY,FULL_SERVICE,,Seattle,WA,United States,"Pro Influencer Studios is a full service based in Seattle, WA.",,https://linkedin.com/company/pro-influencer-studios
"True Creative Studios",https://truecreativestudios.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Philadelphia,PA,United States,"True Creative Studios is a social media specialist based in Philadelphia, PA.",,https://linkedin.com/company/true-creative-studios
"Next Influencer Digital",https://nextinfluencerdigital.com,AGENCY,MEDIA_SPECIALIST,,Detroit,MI,United States,"Next Influencer Digital is a media specialist based in Detroit, MI.",,https://linkedin.com/company/next-influencer-digital
"Smart Social Associates",https://smartsocialassociates.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Detroit,MI,United States,"Smart Social Associates is a social media specialist based in Detroit, MI.",,https://linkedin.com/company/smart-social-associates
"Elite Media Group",https://elitemediagroup.com,AGENCY,SEARCH_SPECIALIST,,San Francisco,CA,United States,"Elite Media Group is a search specialist based in San Francisco, CA.",,https://linkedin.com/company/elite-media-group
"Delta Performance Strategies",https://deltaperformancestrategies.com,AGENCY,FULL_SERVICE,,Nashville,TN,United States,"Delta Performance Strategies is a full service based in Nashville, TN.",,https://linkedin.com/company/delta-performance-strategies
"Blue Media Media",https://bluemediamedia.com,AGENCY,DIGITAL_SPECIALIST,,New York,NY,United States,"Blue Media Media is a digital specialist based in New York, NY.",,https://linkedin.com/company/blue-media-media
"Creative Media Media",https://creativemediamedia.com,AGENCY,FULL_SERVICE,,Chicago,IL,United States,"Creative Media Media is a full service based in Chicago, IL.",,https://linkedin.com/company/creative-media-media
"Apex Brand Agency",https://apexbrandagency.com,AGENCY,PERFORMANCE_MARKETING,,San Diego,CA,United States,"Apex Brand Agency is a performance marketing based in San Diego, CA.",,https://linkedin.com/company/apex-brand-agency
"Bright Influencer Solutions",https://brightinfluencersolutions.com,AGENCY,CREATIVE_SPECIALIST,,Denver,CO,United States,"Bright Influencer Solutions is a creative specialist based in Denver, CO.",,https://linkedin.com/company/bright-influencer-solutions
"Max Programmatic Alliance",https://maxprogrammaticalliance.com,AGENCY,PERFORMANCE_MARKETING,,Portland,OR,United States,"Max Programmatic Alliance is a performance marketing based in Portland, OR.",,https://linkedin.com/company/max-programmatic-alliance
"Orange Digital Studios",https://orangedigitalstudios.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Nashville,TN,United States,"Orange Digital Studios is a social media specialist based in Nashville, TN.",,https://linkedin.com/company/orange-digital-studios
"Purple Search Ventures",https://purplesearchventures.com,AGENCY,CREATIVE_SPECIALIST,,Boston,MA,United States,"Purple Search Ventures is a creative specialist based in Boston, MA.",,https://linkedin.com/company/purple-search-ventures
"Omega Brand Partners",https://omegabrandpartners.com,AGENCY,DIGITAL_SPECIALIST,,Dallas,TX,United States,"Omega Brand Partners is a digital specialist based in Dallas, TX.",,https://linkedin.com/company/omega-brand-partners
"Summit Search Solutions",https://summitsearchsolutions.com,AGENCY,SEARCH_SPECIALIST,,Miami,FL,United States,"Summit Search Solutions is a search specialist based in Miami, FL.",,https://linkedin.com/company/summit-search-solutions
"Summit Creative Communications",https://summitcreativecommunications.com,AGENCY,PERFORMANCE_MARKETING,,Boston,MA,United States,"Summit Creative Communications is a performance marketing based in Boston, MA.",,https://linkedin.com/company/summit-creative-communications
"Summit Digital Agency",https://summitdigitalagency.com,AGENCY,BRAND_STRATEGY,,Atlanta,GA,United States,"Summit Digital Agency is a brand strategy based in Atlanta, GA.",,https://linkedin.com/company/summit-digital-agency
"Red Strategic Alliance",https://redstrategicalliance.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,New York,NY,United States,"Red Strategic Alliance is a social media specialist based in New York, NY.",,https://linkedin.com/company/red-strategic-alliance
"Dynamic Creative Media",https://dynamiccreativemedia.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Boston,MA,United States,"Dynamic Creative Media is a programmatic specialist based in Boston, MA.",,https://linkedin.com/company/dynamic-creative-media
"Digital Social Alliance",https://digitalsocialalliance.com,AGENCY,BRAND_STRATEGY,,Boston,MA,United States,"Digital Social Alliance is a brand strategy based in Boston, MA.",,https://linkedin.com/company/digital-social-alliance
"Smart Creative Communications",https://smartcreativecommunications.com,AGENCY,MEDIA_SPECIALIST,,Atlanta,GA,United States,"Smart Creative Communications is a media specialist based in Atlanta, GA.",,https://linkedin.com/company/smart-creative-communications
"Yellow Content Associates",https://yellowcontentassociates.com,AGENCY,PERFORMANCE_MARKETING,,Dallas,TX,United States,"Yellow Content Associates is a performance marketing based in Dallas, TX.",,https://linkedin.com/company/yellow-content-associates
"Media Performance Collective",https://mediaperformancecollective.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Nashville,TN,United States,"Media Performance Collective is a social media specialist based in Nashville, TN.",,https://linkedin.com/company/media-performance-collective
"Creative Programmatic Group",https://creativeprogrammaticgroup.com,AGENCY,FULL_SERVICE,,Seattle,WA,United States,"Creative Programmatic Group is a full service based in Seattle, WA.",,https://linkedin.com/company/creative-programmatic-group
"Elite Media Marketing",https://elitemediamarketing.com,AGENCY,CREATIVE_SPECIALIST,,Phoenix,AZ,United States,"Elite Media Marketing is a creative specialist based in Phoenix, AZ.",,https://linkedin.com/company/elite-media-marketing
"Purple Programmatic Solutions",https://purpleprogrammaticsolutions.com,AGENCY,BRAND_STRATEGY,,Phoenix,AZ,United States,"Purple Programmatic Solutions is a brand strategy based in Phoenix, AZ.",,https://linkedin.com/company/purple-programmatic-solutions
"Apex Search Studios",https://apexsearchstudios.com,AGENCY,SOCIAL_MEDIA_SPECIALIST,,Miami,FL,United States,"Apex Search Studios is a social media specialist based in Miami, FL.",,https://linkedin.com/company/apex-search-studios
"Gold Programmatic Studios",https://goldprogrammaticstudios.com,AGENCY,SEARCH_SPECIALIST,,Portland,OR,United States,"Gold Programmatic Studios is a search specialist based in Portland, OR.",,https://linkedin.com/company/gold-programmatic-studios
"Creative Content Communications",https://creativecontentcommunications.com,AGENCY,BRAND_STRATEGY,,San Diego,CA,United States,"Creative Content Communications is a brand strategy based in San Diego, CA.",,https://linkedin.com/company/creative-content-communications
"Peak Influencer Network",https://peakinfluencernetwork.com,AGENCY,PROGRAMMATIC_SPECIALIST,,Boston,MA,United States,"Peak Influencer Network is a programmatic specialist based in Boston, MA.",,https://linkedin.com/company/peak-influencer-network
"Global Brand Digital",https://globalbranddigital.com,AGENCY,BRAND_STRATEGY,,Portland,OR,United States,"Global Brand Digital is a brand strategy based in Portland, OR.",,https://linkedin.com/company/global-brand-digital
"Apex Social Partners",https://apexsocialpartners.com,AGENCY,BRAND_STRATEGY,,Miami,FL,United States,"Apex Social Partners is a brand strategy based in Miami, FL.",,https://linkedin.com/company/apex-social-partners
"Green Media Collective",https://greenmediacollective.com,AGENCY,SEARCH_SPECIALIST,,Nashville,TN,United States,"Green Media Collective is a search specialist based in Nashville, TN.",,https://linkedin.com/company/green-media-collective
